Agent_ID,Is_Alive,Trade_Count,Attack_Count,Ignore_Count,Num_Movements
1,True,0,0,0,2
2,True,0,0,0,2
3,True,0,0,0,1
4,True,0,0,0,1
5,True,0,0,0,0
6,True,0,0,0,1
7,True,0,0,0,0
8,True,0,0,0,1
9,True,0,0,0,2
10,True,0,0,0,1
11,True,0,0,0,1
12,True,0,0,0,1
13,True,0,0,0,0
14,True,0,0,0,0
15,True,0,0,0,1
16,True,0,0,0,1
17,True,0,0,0,1
18,True,0,0,0,1
19,True,0,0,0,2
20,True,0,0,0,1
21,True,0,0,0,2
22,True,0,0,0,0
23,True,0,0,0,1
24,True,0,0,0,1
25,True,0,0,0,0
26,True,0,0,0,0
27,True,0,0,0,0
28,True,0,0,0,1
29,True,0,0,0,1
30,True,0,0,0,1
31,True,0,0,0,1
32,True,0,0,0,1
33,True,0,0,0,2
34,True,0,0,0,0
35,True,0,0,0,2
36,True,0,0,0,1
37,True,0,0,0,0
38,True,0,0,0,1
39,True,0,0,0,1
40,True,0,0,0,1
41,True,0,0,0,1
42,True,0,0,0,2
43,True,0,0,0,1
44,True,0,0,0,0
45,True,0,0,0,1
46,True,0,0,0,1
47,True,0,0,0,0
48,True,0,0,0,0
49,True,0,0,0,0
50,True,0,0,0,1
51,True,0,0,0,2
52,True,0,0,0,1
53,True,0,0,0,2
54,True,0,0,0,2
55,True,0,0,0,1
56,True,0,0,0,1
57,True,0,0,0,1
58,True,0,0,0,0
59,True,0,0,0,0
60,True,0,0,0,0
61,True,0,0,0,1
62,True,0,0,0,0
63,True,0,0,0,1
64,True,0,0,0,1
65,True,0,0,0,0
66,True,0,0,0,0
67,True,0,0,0,1
68,True,0,0,0,2
69,True,0,0,0,2
70,True,0,0,0,1
71,True,0,0,0,1
72,True,0,0,0,1
73,True,0,0,0,2
74,True,0,0,0,0
75,True,0,0,0,2
76,True,0,0,0,1
77,True,0,0,0,0
78,True,0,0,0,1
79,True,0,0,0,0
80,True,0,0,0,0
81,True,0,0,0,2
82,True,0,0,0,2
83,True,0,0,0,1
84,True,0,0,0,1
85,True,0,0,0,1
86,True,0,0,0,0
87,True,0,0,0,0
88,True,0,0,0,0
89,True,0,0,0,1
90,True,0,0,0,1
91,True,0,0,0,0
92,True,0,0,0,0
93,True,0,0,0,1
94,True,0,0,0,1
95,True,0,0,0,1
96,True,0,0,0,1
97,True,0,0,0,1
98,True,0,0,0,2
99,True,0,0,0,2
100,True,0,0,0,0
101,True,0,0,0,1
102,True,0,0,0,0
103,True,0,0,0,1
104,True,0,0,0,1
105,True,0,0,0,1
106,True,0,0,0,0
107,True,0,0,0,0
108,True,0,0,0,2
109,True,0,0,0,1
110,True,0,0,0,0
111,True,0,0,0,1
112,True,0,0,0,2
113,True,0,0,0,0
114,True,0,0,0,1
115,True,0,0,0,2
116,True,0,0,0,0
117,True,0,0,0,2
118,True,0,0,0,2
119,True,0,0,0,0
120,True,0,0,0,0
121,True,0,0,0,1
122,True,0,0,0,2
123,True,0,0,0,1
124,True,0,0,0,1
125,True,0,0,0,1
126,True,0,0,0,0
127,True,0,0,0,1
128,True,0,0,0,1
129,True,0,0,0,2
130,True,0,0,0,2
131,True,0,0,0,2
132,True,0,0,0,2
133,True,0,0,0,1
134,True,0,0,0,0
135,True,0,0,0,1
136,True,0,0,0,1
137,True,0,0,0,0
138,True,0,0,0,2
139,True,0,0,0,1
140,True,0,0,0,0
141,True,0,0,0,0
142,True,0,0,0,2
143,True,0,0,0,2
144,True,0,0,0,2
145,True,0,0,0,2
146,True,0,0,0,2
147,True,0,0,0,2
148,True,0,0,0,0
149,True,0,0,0,2
150,True,0,0,0,1
151,True,0,0,0,2
152,True,0,0,0,1
153,True,0,0,0,1
154,True,0,0,0,0
155,True,0,0,0,2
156,True,0,0,0,2
157,True,0,0,0,1
158,True,0,0,0,1
159,True,0,0,0,0
160,True,0,0,0,1
161,True,0,0,0,1
162,True,0,0,0,1
163,True,0,0,0,1
164,True,0,0,0,0
165,True,0,0,0,1
166,True,0,0,0,1
167,True,0,0,0,2
168,True,0,0,0,0
169,True,0,0,0,2
170,True,0,0,0,1
171,True,0,0,0,1
172,True,0,0,0,2
173,True,0,0,0,0
174,True,0,0,0,0
175,True,0,0,0,0
176,True,0,0,0,1
177,True,0,0,0,1
178,True,0,0,0,1
179,True,0,0,0,2
180,True,0,0,0,0
181,True,0,0,0,0
182,True,0,0,0,1
183,True,0,0,0,2
184,True,0,0,0,0
185,True,0,0,0,0
186,True,0,0,0,1
187,True,0,0,0,0
188,True,0,0,0,1
189,True,0,0,0,0
190,True,0,0,0,1
191,True,0,0,0,1
192,True,0,0,0,2
193,True,0,0,0,1
194,True,0,0,0,0
195,True,0,0,0,1
196,True,0,0,0,1
197,True,0,0,0,2
198,True,0,0,0,0
199,True,0,0,0,1
200,True,0,0,0,0
201,True,0,0,0,1
202,True,0,0,0,0
203,True,0,0,0,2
204,True,0,0,0,1
205,True,0,0,0,1
206,True,0,0,0,2
207,True,0,0,0,2
208,True,0,0,0,1
209,True,0,0,0,0
210,True,0,0,0,0
211,True,0,0,0,1
212,True,0,0,0,0
213,True,0,0,0,0
214,True,0,0,0,0
215,True,0,0,0,1
216,True,0,0,0,1
217,True,0,0,0,1
218,True,0,0,0,1
219,True,0,0,0,2
220,True,0,0,0,0
221,True,0,0,0,1
222,True,0,0,0,1
223,True,0,0,0,0
224,True,0,0,0,2
225,True,0,0,0,0
226,True,0,0,0,2
227,True,0,0,0,2
228,True,0,0,0,1
229,True,0,0,0,1
230,True,0,0,0,2
231,True,0,0,0,0
232,True,0,0,0,2
233,True,0,0,0,1
234,True,0,0,0,0
235,True,0,0,0,1
236,True,0,0,0,1
237,True,0,0,0,0
238,True,0,0,0,0
239,True,0,0,0,0
240,True,0,0,0,1
241,True,0,0,0,1
242,True,0,0,0,1
243,True,0,0,0,2
244,True,0,0,0,1
245,True,0,0,0,2
246,True,0,0,0,1
247,True,0,0,0,1
248,True,0,0,0,1
249,True,0,0,0,2
250,True,0,0,0,1
251,True,0,0,0,0
252,True,0,0,0,2
253,True,0,0,0,1
254,True,0,0,0,0
255,True,0,0,0,1
256,True,0,0,0,1
257,True,0,0,0,1
258,True,0,0,0,2
259,True,0,0,0,1
260,True,0,0,0,1
261,True,0,0,0,0
262,True,0,0,0,1
263,True,0,0,0,1
264,True,0,0,0,2
265,True,0,0,0,2
266,True,0,0,0,0
267,True,0,0,0,1
268,True,0,0,0,0
269,True,0,0,0,2
270,True,0,0,0,2
271,True,0,0,0,2
272,True,0,0,0,2
273,True,0,0,0,0
274,True,0,0,0,1
275,True,0,0,0,0
276,True,0,0,0,0
277,True,0,0,0,1
278,True,0,0,0,1
279,True,0,0,0,0
280,True,0,0,0,2
281,True,0,0,0,1
282,True,0,0,0,1
283,True,0,0,0,1
284,True,0,0,0,1
285,True,0,0,0,2
286,True,0,0,0,2
287,True,0,0,0,2
288,True,0,0,0,1
289,True,0,0,0,0
290,True,0,0,0,1
291,True,0,0,0,0
292,True,0,0,0,1
293,True,0,0,0,1
294,True,0,0,0,1
295,True,0,0,0,0
296,True,0,0,0,1
297,True,0,0,0,0
298,True,0,0,0,2
299,True,0,0,0,0
300,True,0,0,0,0
301,True,0,0,0,1
302,True,0,0,0,2
303,True,0,0,0,1
304,True,0,0,0,1
305,True,0,0,0,1
306,True,0,0,0,0
307,True,0,0,0,2
308,True,0,0,0,1
309,True,0,0,0,2
310,True,0,0,0,1
311,True,0,0,0,2
312,True,0,0,0,1
313,True,0,0,0,0
314,True,0,0,0,1
315,True,0,0,0,1
316,True,0,0,0,1
317,True,0,0,0,0
318,True,0,0,0,1
319,True,0,0,0,0
320,True,0,0,0,1
321,True,0,0,0,2
322,True,0,0,0,2
323,True,0,0,0,2
324,True,0,0,0,0
325,True,0,0,0,2
326,True,0,0,0,1
327,True,0,0,0,1
328,True,0,0,0,1
329,True,0,0,0,2
330,True,0,0,0,0
331,True,0,0,0,2
332,True,0,0,0,0
333,True,0,0,0,2
334,True,0,0,0,1
335,True,0,0,0,1
336,True,0,0,0,0
337,True,0,0,0,2
338,True,0,0,0,1
339,True,0,0,0,2
340,True,0,0,0,2
341,True,0,0,0,1
342,True,0,0,0,2
343,True,0,0,0,0
344,True,0,0,0,2
345,True,0,0,0,1
346,True,0,0,0,2
347,True,0,0,0,0
348,True,0,0,0,1
349,True,0,0,0,2
