Agent_ID,Is_Alive,Trade_Count,Attack_Count,Ignore_Count,Num_Movements
1,True,0,0,0,3
2,True,0,0,0,1
3,True,0,0,0,1
4,True,0,0,0,1
5,True,0,0,0,1
6,True,0,0,0,1
7,True,0,0,0,1
8,True,0,0,0,0
9,True,0,0,0,2
10,True,0,0,0,1
11,True,0,0,0,0
12,True,0,0,0,1
13,True,0,0,0,2
14,True,0,0,0,0
15,True,0,0,0,1
16,True,0,0,0,2
17,True,0,0,0,1
18,True,0,0,0,1
19,True,0,0,0,2
20,True,0,0,0,1
21,True,0,0,0,2
22,True,0,0,0,1
23,True,0,0,0,1
24,True,0,0,0,0
25,True,0,0,0,1
26,True,0,0,0,1
27,True,0,0,0,1
28,True,0,0,0,2
29,True,0,0,0,0
30,True,0,0,0,1
31,True,0,0,0,1
32,True,0,0,0,0
33,True,0,0,0,0
34,True,0,0,0,0
35,True,0,0,0,2
36,True,0,0,0,1
37,True,0,0,0,1
38,True,0,0,0,2
39,True,0,0,0,0
40,True,0,0,0,1
41,True,0,0,0,0
42,True,0,0,0,1
43,True,0,0,0,0
44,True,0,0,0,0
45,True,0,0,0,2
46,True,0,0,0,0
47,True,0,0,0,2
48,True,0,0,0,1
49,True,0,0,0,1
50,True,0,0,0,1
51,True,0,0,0,1
52,True,0,0,0,1
53,True,0,0,0,1
54,True,0,0,0,1
55,True,0,0,0,1
56,True,0,0,0,1
57,True,0,0,0,1
58,True,0,0,0,1
59,True,0,0,0,0
60,True,0,0,0,0
61,True,0,0,0,2
62,True,0,0,0,2
63,True,0,0,0,1
64,True,0,0,0,1
65,True,0,0,0,2
66,True,0,0,0,2
67,True,0,0,0,1
68,True,0,0,0,1
69,True,0,0,0,0
70,True,0,0,0,0
71,True,0,0,0,1
72,True,0,0,0,2
73,True,0,0,0,0
74,True,0,0,0,0
75,True,0,0,0,0
76,True,0,0,0,0
77,True,0,0,0,2
78,True,0,0,0,1
79,True,0,0,0,0
80,True,0,0,0,0
81,True,0,0,0,1
82,True,0,0,0,1
83,True,0,0,0,2
84,True,0,0,0,1
85,True,0,0,0,1
86,True,0,0,0,1
87,True,0,0,0,1
88,True,0,0,0,2
89,True,0,0,0,1
90,True,0,0,0,1
91,True,0,0,0,1
92,True,0,0,0,0
93,True,0,0,0,1
94,True,0,0,0,2
95,True,0,0,0,2
96,True,0,0,0,1
97,True,0,0,0,2
98,True,0,0,0,0
99,True,0,0,0,0
100,True,0,0,0,0
101,True,0,0,0,1
102,True,0,0,0,1
103,True,0,0,0,2
104,True,0,0,0,0
105,True,0,0,0,1
106,True,0,0,0,2
107,True,0,0,0,0
108,True,0,0,0,2
109,True,0,0,0,1
110,True,0,0,0,2
111,True,0,0,0,1
112,True,0,0,0,1
113,True,0,0,0,1
114,True,0,0,0,2
115,True,0,0,0,0
116,True,0,0,0,0
117,True,0,0,0,0
118,True,0,0,0,1
119,True,0,0,0,0
120,True,0,0,0,0
121,True,0,0,0,1
122,True,0,0,0,0
123,True,0,0,0,0
124,True,0,0,0,1
125,True,0,0,0,2
126,True,0,0,0,0
127,True,0,0,0,0
128,True,0,0,0,0
129,True,0,0,0,0
130,True,0,0,0,0
131,True,0,0,0,2
132,True,0,0,0,2
133,True,0,0,0,0
134,True,0,0,0,1
135,True,0,0,0,2
136,True,0,0,0,0
137,True,0,0,0,1
138,True,0,0,0,1
139,True,0,0,0,1
140,True,0,0,0,1
141,True,0,0,0,1
142,True,0,0,0,0
143,True,0,0,0,1
144,True,0,0,0,0
145,True,0,0,0,1
146,True,0,0,0,1
147,True,0,0,0,2
148,True,0,0,0,1
149,True,0,0,0,2
150,True,0,0,0,1
151,True,0,0,0,1
152,True,0,0,0,1
153,True,0,0,0,1
154,True,0,0,0,1
155,True,0,0,0,2
156,True,0,0,0,1
157,True,0,0,0,0
158,True,0,0,0,1
159,True,0,0,0,1
160,True,0,0,0,0
161,True,0,0,0,1
162,True,0,0,0,2
163,True,0,0,0,1
164,True,0,0,0,2
165,True,0,0,0,1
166,True,0,0,0,0
167,True,0,0,0,0
168,True,0,0,0,1
169,True,0,0,0,0
170,True,0,0,0,0
171,True,0,0,0,2
172,True,0,0,0,0
173,True,0,0,0,1
174,True,0,0,0,0
175,True,0,0,0,1
