Agent_ID,Is_Alive,Trade_Count,Attack_Count,Ignore_Count,Num_Movements
1,False,0,0,0,2
2,False,0,0,0,1
3,False,0,0,0,1
4,False,0,0,0,1
5,True,0,0,0,3
6,False,0,0,0,1
7,False,0,0,0,1
8,False,0,0,0,1
9,False,0,0,0,1
10,False,0,0,0,2
11,False,0,0,0,1
12,False,0,0,0,1
13,False,0,0,0,1
14,False,0,0,0,1
15,True,0,0,0,0
16,False,0,0,0,1
17,False,0,0,0,1
18,False,0,0,0,2
19,True,0,0,0,0
20,True,0,0,0,0
21,False,0,0,0,1
22,False,0,0,0,1
23,False,0,0,0,1
24,False,0,0,0,1
25,False,0,0,0,1
26,False,0,0,0,1
27,False,0,0,0,2
28,False,0,0,0,1
29,True,0,0,0,0
30,False,0,0,0,1
31,True,0,0,0,0
32,False,0,0,0,1
33,False,0,0,0,2
34,False,0,0,0,2
35,False,0,0,0,2
36,False,0,0,0,2
37,False,0,0,0,2
38,True,0,0,0,2
39,False,0,0,0,2
40,False,0,0,0,1
41,False,0,0,0,1
42,False,0,0,0,1
43,False,0,0,0,2
44,False,0,0,0,1
45,False,0,0,0,1
46,True,0,0,0,4
47,True,0,0,0,0
48,False,0,0,0,1
49,False,0,0,0,1
50,False,0,0,0,1
51,False,0,0,0,2
52,False,0,0,0,1
53,False,0,0,0,1
54,False,0,0,0,1
55,False,0,0,0,1
56,False,0,0,0,1
57,False,0,0,0,1
58,False,0,0,0,1
59,False,0,0,0,1
60,False,0,0,0,1
61,False,0,0,0,1
62,False,0,0,0,1
63,False,0,0,0,1
64,False,0,0,0,1
65,False,0,0,0,1
66,False,0,0,0,1
67,True,0,0,0,1
68,False,0,0,0,2
69,False,0,0,0,1
70,False,0,0,0,1
71,False,0,0,0,1
72,False,0,0,0,1
73,False,0,0,0,1
74,False,0,0,0,1
75,False,0,0,0,1
76,True,0,0,0,1
77,False,0,0,0,1
78,True,0,0,0,0
79,False,0,0,0,2
80,True,0,0,0,0
81,False,0,0,0,1
82,False,0,0,0,1
83,False,0,0,0,1
84,True,0,0,0,0
85,False,0,0,0,1
86,False,0,0,0,1
87,False,0,0,0,2
88,False,0,0,0,1
89,False,0,0,0,1
90,False,0,0,0,1
91,False,0,0,0,1
92,False,0,0,0,2
93,False,0,0,0,1
94,False,0,0,0,1
95,True,0,0,0,0
96,False,0,0,0,2
97,False,0,0,0,2
98,False,0,0,0,1
99,False,0,0,0,1
100,False,0,0,0,1
101,False,0,0,0,2
102,True,0,0,0,2
103,False,0,0,0,1
104,False,0,0,0,2
105,False,0,0,0,1
106,False,0,0,0,2
107,False,0,0,0,1
108,False,0,0,0,1
109,False,0,0,0,1
110,False,0,0,0,1
111,True,0,0,0,0
112,False,0,0,0,1
113,True,0,0,0,2
114,False,0,0,0,1
115,False,0,0,0,1
116,False,0,0,0,3
117,False,0,0,0,1
118,False,0,0,0,1
119,False,0,0,0,1
120,True,0,0,0,0
121,False,0,0,0,1
122,False,0,0,0,1
123,False,0,0,0,1
124,False,0,0,0,1
125,False,0,0,0,1
126,False,0,0,0,1
127,False,0,0,0,2
128,False,0,0,0,1
129,False,0,0,0,1
130,True,0,0,0,0
131,False,0,0,0,1
132,False,0,0,0,1
133,False,0,0,0,1
134,False,0,0,0,1
135,False,0,0,0,1
136,False,0,0,0,1
137,False,0,0,0,1
138,False,0,0,0,1
139,False,0,0,0,2
140,False,0,0,0,1
141,False,0,0,0,1
142,True,0,0,0,0
143,False,0,0,0,1
144,False,0,0,0,1
145,False,0,0,0,1
146,False,0,0,0,1
147,False,0,0,0,1
148,True,0,0,0,3
149,False,0,0,0,1
150,False,0,0,0,1
151,False,0,0,0,1
152,False,0,0,0,2
153,False,0,0,0,1
154,False,0,0,0,1
155,False,0,0,0,1
156,False,0,0,0,2
157,False,0,0,0,1
158,False,0,0,0,1
159,False,0,0,0,1
160,False,0,0,0,1
161,False,0,0,0,2
162,False,0,0,0,1
163,True,0,0,0,3
164,False,0,0,0,1
165,False,0,0,0,1
166,True,0,0,0,0
167,False,0,0,0,1
168,False,0,0,0,1
169,False,0,0,0,1
170,False,0,0,0,2
171,False,0,0,0,1
172,False,0,0,0,1
173,False,0,0,0,1
174,False,0,0,0,1
175,False,0,0,0,1
176,False,0,0,0,1
177,False,0,0,0,1
178,False,0,0,0,1
179,False,0,0,0,1
180,False,0,0,0,1
181,False,0,0,0,1
182,False,0,0,0,2
183,False,0,0,0,1
184,False,0,0,0,2
185,False,0,0,0,2
186,False,0,0,0,1
187,False,0,0,0,2
188,False,0,0,0,2
189,True,0,0,0,0
190,True,0,0,0,1
191,False,0,0,0,1
192,False,0,0,0,1
193,False,0,0,0,1
194,False,0,0,0,1
195,False,0,0,0,2
196,False,0,0,0,1
197,False,0,0,0,2
198,False,0,0,0,1
199,False,0,0,0,1
200,False,0,0,0,1
201,False,0,0,0,2
202,False,0,0,0,2
203,False,0,0,0,1
204,False,0,0,0,1
205,False,0,0,0,1
206,False,0,0,0,1
207,False,0,0,0,1
208,True,0,0,0,0
209,False,0,0,0,2
210,False,0,0,0,1
211,False,0,0,0,1
212,False,0,0,0,1
213,False,0,0,0,1
214,False,0,0,0,1
215,False,0,0,0,1
216,False,0,0,0,1
217,False,0,0,0,2
218,False,0,0,0,2
219,False,0,0,0,1
220,False,0,0,0,2
221,False,0,0,0,1
222,False,0,0,0,1
223,False,0,0,0,1
224,False,0,0,0,1
225,True,0,0,0,3
226,False,0,0,0,1
227,False,0,0,0,1
228,False,0,0,0,1
229,False,0,0,0,1
230,False,0,0,0,1
231,False,0,0,0,2
232,False,0,0,0,2
233,False,0,0,0,1
234,False,0,0,0,1
235,False,0,0,0,1
236,False,0,0,0,1
237,False,0,0,0,1
238,False,0,0,0,2
239,False,0,0,0,1
240,False,0,0,0,1
241,False,0,0,0,1
242,False,0,0,0,2
243,False,0,0,0,1
244,False,0,0,0,1
245,False,0,0,0,1
246,False,0,0,0,1
247,False,0,0,0,2
248,False,0,0,0,1
249,False,0,0,0,1
250,False,0,0,0,2
251,False,0,0,0,1
252,False,0,0,0,1
253,False,0,0,0,1
254,False,0,0,0,1
255,False,0,0,0,1
256,True,0,0,0,0
257,False,0,0,0,2
258,False,0,0,0,1
259,False,0,0,0,1
260,False,0,0,0,1
261,False,0,0,0,1
262,True,0,0,0,0
263,False,0,0,0,1
264,False,0,0,0,1
265,True,0,0,0,1
266,False,0,0,0,1
267,False,0,0,0,2
268,False,0,0,0,1
269,False,0,0,0,1
270,False,0,0,0,1
271,False,0,0,0,2
272,True,0,0,0,0
273,False,0,0,0,2
274,False,0,0,0,1
275,False,0,0,0,1
276,False,0,0,0,1
277,False,0,0,0,1
278,False,0,0,0,1
279,False,0,0,0,1
280,False,0,0,0,1
281,False,0,0,0,1
282,False,0,0,0,1
283,True,0,0,0,0
284,False,0,0,0,1
285,False,0,0,0,1
286,False,0,0,0,1
287,False,0,0,0,2
288,True,0,0,0,3
289,False,0,0,0,3
290,False,0,0,0,1
291,False,0,0,0,1
292,False,0,0,0,2
293,False,0,0,0,1
294,True,0,0,0,2
295,False,0,0,0,1
296,False,0,0,0,1
297,False,0,0,0,1
298,False,0,0,0,1
299,False,0,0,0,1
300,False,0,0,0,1
301,False,0,0,0,1
302,False,0,0,0,1
303,False,0,0,0,1
304,False,0,0,0,1
305,False,0,0,0,1
306,False,0,0,0,1
307,False,0,0,0,1
308,False,0,0,0,2
309,False,0,0,0,1
310,False,0,0,0,1
311,False,0,0,0,1
312,False,0,0,0,1
313,False,0,0,0,1
314,False,0,0,0,2
315,False,0,0,0,1
316,True,0,0,0,1
317,False,0,0,0,1
318,False,0,0,0,1
319,False,0,0,0,2
320,True,0,0,0,0
321,False,0,0,0,1
322,True,0,0,0,1
323,False,0,0,0,1
324,False,0,0,0,1
325,False,0,0,0,1
326,False,0,0,0,1
327,False,0,0,0,2
328,False,0,0,0,1
329,False,0,0,0,1
330,False,0,0,0,1
331,False,0,0,0,1
332,False,0,0,0,1
333,False,0,0,0,1
334,True,0,0,0,3
335,False,0,0,0,1
336,False,0,0,0,1
337,False,0,0,0,1
338,False,0,0,0,1
339,False,0,0,0,1
340,False,0,0,0,1
341,False,0,0,0,1
342,False,0,0,0,1
343,False,0,0,0,2
344,False,0,0,0,1
345,False,0,0,0,2
346,False,0,0,0,1
347,False,0,0,0,1
348,False,0,0,0,2
349,True,0,0,0,0
350,False,0,0,0,1
351,False,0,0,0,1
352,True,0,0,0,1
353,False,0,0,0,1
354,False,0,0,0,2
355,False,0,0,0,1
356,False,0,0,0,1
357,False,0,0,0,1
358,False,0,0,0,1
359,False,0,0,0,1
360,False,0,0,0,3
361,False,0,0,0,1
362,False,0,0,0,1
363,False,0,0,0,1
364,False,0,0,0,1
365,True,0,0,0,1
366,True,0,0,0,1
367,False,0,0,0,1
368,False,0,0,0,1
369,False,0,0,0,1
370,False,0,0,0,2
371,False,0,0,0,1
372,False,0,0,0,1
373,True,0,0,0,0
374,False,0,0,0,1
375,False,0,0,0,1
376,False,0,0,0,1
377,True,0,0,0,2
378,False,0,0,0,1
379,False,0,0,0,1
380,False,0,0,0,1
381,True,0,0,0,0
382,False,0,0,0,1
383,True,0,0,0,0
384,False,0,0,0,1
385,False,0,0,0,2
386,False,0,0,0,1
387,False,0,0,0,1
388,True,0,0,0,2
389,False,0,0,0,1
390,False,0,0,0,1
391,False,0,0,0,1
392,False,0,0,0,1
393,False,0,0,0,1
394,False,0,0,0,1
395,False,0,0,0,1
396,False,0,0,0,1
397,False,0,0,0,1
398,False,0,0,0,1
399,False,0,0,0,2
400,False,0,0,0,1
401,False,0,0,0,1
402,False,0,0,0,1
403,False,0,0,0,1
404,False,0,0,0,3
405,False,0,0,0,1
406,False,0,0,0,1
407,True,0,0,0,2
408,True,0,0,0,1
409,False,0,0,0,2
410,False,0,0,0,1
411,True,0,0,0,2
412,False,0,0,0,2
413,False,0,0,0,2
414,False,0,0,0,1
415,False,0,0,0,1
416,False,0,0,0,1
417,False,0,0,0,1
418,False,0,0,0,1
419,False,0,0,0,1
420,False,0,0,0,2
421,True,0,0,0,1
422,False,0,0,0,1
423,False,0,0,0,1
424,False,0,0,0,1
425,False,0,0,0,1
426,False,0,0,0,2
427,False,0,0,0,1
428,False,0,0,0,1
429,False,0,0,0,1
430,False,0,0,0,1
431,True,0,0,0,1
432,False,0,0,0,2
433,False,0,0,0,1
434,False,0,0,0,1
435,False,0,0,0,1
436,False,0,0,0,2
437,False,0,0,0,1
438,False,0,0,0,1
439,False,0,0,0,1
440,False,0,0,0,1
441,False,0,0,0,1
442,False,0,0,0,1
443,False,0,0,0,1
444,False,0,0,0,1
445,False,0,0,0,1
446,False,0,0,0,1
447,False,0,0,0,1
448,True,0,0,0,1
449,False,0,0,0,1
450,False,0,0,0,1
451,False,0,0,0,1
452,False,0,0,0,1
453,False,0,0,0,1
454,False,0,0,0,1
455,False,0,0,0,1
456,False,0,0,0,1
457,False,0,0,0,1
458,False,0,0,0,1
459,False,0,0,0,1
460,False,0,0,0,1
461,False,0,0,0,1
462,False,0,0,0,2
463,False,0,0,0,1
464,False,0,0,0,1
465,False,0,0,0,1
466,False,0,0,0,1
467,False,0,0,0,2
468,False,0,0,0,1
469,False,0,0,0,1
470,False,0,0,0,2
471,False,0,0,0,1
472,False,0,0,0,1
473,False,0,0,0,1
474,False,0,0,0,1
475,False,0,0,0,1
476,False,0,0,0,1
477,False,0,0,0,1
478,True,0,0,0,1
479,False,0,0,0,1
480,False,0,0,0,1
481,False,0,0,0,1
482,True,0,0,0,0
483,False,0,0,0,1
484,False,0,0,0,1
485,False,0,0,0,2
486,False,0,0,0,1
487,False,0,0,0,1
488,False,0,0,0,1
489,True,0,0,0,2
490,False,0,0,0,1
491,False,0,0,0,1
492,False,0,0,0,1
493,False,0,0,0,1
494,False,0,0,0,2
495,False,0,0,0,1
496,False,0,0,0,1
497,True,0,0,0,1
498,False,0,0,0,1
499,False,0,0,0,1
500,True,0,0,0,0
501,False,0,0,0,2
502,False,0,0,0,1
503,False,0,0,0,2
504,False,0,0,0,1
505,False,0,0,0,1
506,False,0,0,0,1
507,False,0,0,0,1
508,False,0,0,0,1
509,False,0,0,0,2
510,False,0,0,0,1
511,False,0,0,0,1
512,False,0,0,0,1
513,False,0,0,0,1
514,False,0,0,0,1
515,False,0,0,0,1
516,False,0,0,0,1
517,False,0,0,0,1
518,False,0,0,0,1
519,False,0,0,0,1
520,False,0,0,0,1
521,False,0,0,0,1
522,False,0,0,0,1
523,False,0,0,0,1
524,False,0,0,0,1
525,False,0,0,0,1
526,False,0,0,0,1
527,False,0,0,0,1
528,False,0,0,0,1
529,False,0,0,0,2
530,False,0,0,0,1
531,False,0,0,0,1
532,False,0,0,0,1
533,False,0,0,0,1
534,False,0,0,0,1
535,False,0,0,0,1
536,False,0,0,0,1
537,False,0,0,0,1
538,False,0,0,0,1
539,False,0,0,0,1
540,False,0,0,0,2
541,False,0,0,0,1
542,False,0,0,0,1
543,False,0,0,0,1
544,False,0,0,0,1
545,False,0,0,0,1
546,False,0,0,0,1
547,True,0,0,0,0
548,False,0,0,0,1
549,False,0,0,0,2
550,False,0,0,0,1
551,False,0,0,0,1
552,False,0,0,0,1
553,False,0,0,0,1
554,False,0,0,0,1
555,False,0,0,0,2
556,False,0,0,0,1
557,False,0,0,0,1
558,False,0,0,0,1
559,True,0,0,0,0
560,False,0,0,0,1
561,False,0,0,0,1
562,True,0,0,0,0
563,False,0,0,0,1
564,False,0,0,0,1
565,True,0,0,0,0
566,True,0,0,0,2
567,False,0,0,0,1
568,False,0,0,0,1
569,False,0,0,0,2
570,False,0,0,0,1
571,False,0,0,0,1
572,False,0,0,0,1
573,False,0,0,0,1
574,True,0,0,0,1
575,False,0,0,0,1
576,True,0,0,0,0
577,False,0,0,0,1
578,False,0,0,0,1
579,False,0,0,0,1
580,True,0,0,0,2
581,False,0,0,0,1
582,False,0,0,0,1
583,False,0,0,0,2
584,False,0,0,0,1
585,False,0,0,0,2
586,False,0,0,0,1
587,False,0,0,0,1
588,False,0,0,0,1
589,False,0,0,0,1
590,False,0,0,0,1
591,False,0,0,0,1
592,False,0,0,0,1
593,False,0,0,0,1
594,False,0,0,0,1
595,False,0,0,0,1
596,False,0,0,0,1
597,False,0,0,0,1
598,False,0,0,0,2
599,False,0,0,0,1
600,False,0,0,0,1
601,False,0,0,0,1
602,False,0,0,0,1
603,True,0,0,0,1
604,True,0,0,0,3
605,True,0,0,0,2
606,False,0,0,0,1
607,True,0,0,0,1
608,False,0,0,0,2
609,False,0,0,0,1
610,False,0,0,0,2
611,False,0,0,0,2
612,False,0,0,0,1
613,False,0,0,0,1
614,True,0,0,0,1
615,False,0,0,0,1
616,False,0,0,0,1
617,True,0,0,0,2
618,False,0,0,0,1
619,False,0,0,0,3
620,False,0,0,0,1
621,False,0,0,0,1
622,False,0,0,0,1
623,True,0,0,0,0
624,False,0,0,0,1
625,True,0,0,0,2
626,False,0,0,0,1
627,False,0,0,0,2
628,True,0,0,0,0
629,False,0,0,0,1
630,False,0,0,0,1
631,False,0,0,0,1
632,False,0,0,0,1
633,True,0,0,0,1
634,False,0,0,0,1
635,False,0,0,0,2
636,False,0,0,0,1
637,False,0,0,0,1
638,False,0,0,0,1
639,False,0,0,0,1
640,False,0,0,0,1
641,False,0,0,0,1
642,False,0,0,0,1
643,False,0,0,0,1
644,False,0,0,0,1
645,False,0,0,0,1
646,False,0,0,0,1
647,True,0,0,0,3
648,False,0,0,0,1
649,False,0,0,0,1
650,True,0,0,0,0
651,False,0,0,0,1
652,False,0,0,0,1
653,False,0,0,0,2
654,False,0,0,0,1
655,False,0,0,0,1
656,False,0,0,0,1
657,False,0,0,0,1
658,False,0,0,0,1
659,False,0,0,0,1
660,False,0,0,0,2
661,False,0,0,0,1
662,False,0,0,0,1
663,False,0,0,0,1
664,False,0,0,0,1
665,False,0,0,0,1
666,False,0,0,0,1
667,False,0,0,0,1
668,False,0,0,0,1
669,False,0,0,0,1
670,False,0,0,0,1
671,False,0,0,0,1
672,False,0,0,0,1
673,False,0,0,0,1
674,False,0,0,0,1
675,False,0,0,0,1
676,False,0,0,0,1
677,False,0,0,0,1
678,False,0,0,0,1
679,False,0,0,0,1
680,True,0,0,0,0
681,False,0,0,0,1
682,False,0,0,0,2
683,False,0,0,0,1
684,False,0,0,0,1
685,False,0,0,0,1
686,False,0,0,0,2
687,False,0,0,0,2
688,False,0,0,0,1
689,False,0,0,0,1
690,False,0,0,0,1
691,False,0,0,0,1
692,False,0,0,0,1
693,False,0,0,0,1
694,False,0,0,0,2
695,False,0,0,0,1
696,False,0,0,0,1
697,False,0,0,0,1
698,False,0,0,0,1
699,False,0,0,0,1
700,False,0,0,0,1
701,False,0,0,0,1
702,False,0,0,0,1
703,False,0,0,0,1
704,False,0,0,0,1
705,False,0,0,0,1
706,True,0,0,0,0
707,False,0,0,0,1
708,False,0,0,0,1
709,False,0,0,0,1
710,False,0,0,0,1
711,True,0,0,0,2
712,True,0,0,0,0
713,False,0,0,0,2
714,False,0,0,0,1
715,False,0,0,0,1
716,False,0,0,0,1
717,False,0,0,0,1
718,True,0,0,0,2
719,False,0,0,0,1
720,False,0,0,0,1
721,False,0,0,0,1
722,False,0,0,0,2
723,False,0,0,0,1
724,False,0,0,0,1
725,False,0,0,0,1
726,False,0,0,0,1
727,False,0,0,0,1
728,True,0,0,0,1
729,False,0,0,0,1
730,False,0,0,0,1
731,True,0,0,0,2
732,False,0,0,0,1
733,False,0,0,0,1
734,True,0,0,0,1
735,False,0,0,0,1
736,True,0,0,0,0
737,False,0,0,0,1
738,False,0,0,0,1
739,False,0,0,0,1
740,False,0,0,0,1
741,False,0,0,0,1
742,False,0,0,0,1
743,False,0,0,0,2
744,False,0,0,0,1
745,False,0,0,0,1
746,False,0,0,0,1
747,False,0,0,0,1
748,False,0,0,0,1
749,False,0,0,0,1
750,False,0,0,0,1
751,False,0,0,0,1
752,False,0,0,0,1
753,True,0,0,0,3
754,False,0,0,0,1
755,True,0,0,0,1
756,False,0,0,0,1
757,True,0,0,0,1
758,True,0,0,0,2
759,False,0,0,0,1
760,False,0,0,0,1
761,True,0,0,0,0
762,False,0,0,0,1
763,False,0,0,0,3
764,True,0,0,0,0
765,False,0,0,0,1
766,False,0,0,0,1
767,False,0,0,0,1
768,False,0,0,0,1
769,False,0,0,0,1
770,False,0,0,0,1
771,False,0,0,0,1
772,False,0,0,0,1
773,False,0,0,0,1
774,False,0,0,0,1
775,False,0,0,0,1
776,False,0,0,0,1
777,True,0,0,0,0
778,True,0,0,0,1
779,False,0,0,0,1
780,False,0,0,0,1
781,False,0,0,0,1
782,False,0,0,0,1
783,False,0,0,0,1
784,False,0,0,0,1
785,False,0,0,0,1
786,False,0,0,0,1
787,False,0,0,0,1
788,False,0,0,0,1
789,False,0,0,0,2
790,False,0,0,0,1
791,False,0,0,0,1
792,False,0,0,0,1
793,False,0,0,0,1
794,False,0,0,0,1
795,True,0,0,0,1
796,False,0,0,0,1
797,False,0,0,0,1
798,False,0,0,0,1
799,False,0,0,0,1
800,False,0,0,0,1
801,False,0,0,0,1
802,False,0,0,0,1
803,False,0,0,0,1
804,True,0,0,0,0
805,False,0,0,0,1
806,False,0,0,0,1
807,False,0,0,0,1
808,False,0,0,0,1
809,False,0,0,0,1
810,False,0,0,0,2
811,False,0,0,0,1
812,False,0,0,0,2
813,False,0,0,0,1
814,False,0,0,0,1
815,False,0,0,0,1
816,False,0,0,0,1
817,False,0,0,0,1
818,False,0,0,0,1
819,True,0,0,0,1
820,False,0,0,0,1
821,False,0,0,0,1
822,True,0,0,0,1
823,False,0,0,0,1
824,True,0,0,0,0
825,False,0,0,0,1
826,False,0,0,0,2
827,False,0,0,0,1
828,False,0,0,0,1
829,True,0,0,0,1
830,False,0,0,0,1
831,False,0,0,0,1
832,False,0,0,0,1
833,False,0,0,0,1
834,False,0,0,0,1
835,False,0,0,0,1
836,False,0,0,0,1
837,False,0,0,0,1
838,False,0,0,0,1
839,False,0,0,0,1
840,False,0,0,0,2
841,False,0,0,0,1
842,False,0,0,0,1
843,True,0,0,0,1
844,False,0,0,0,1
845,False,0,0,0,1
846,False,0,0,0,1
847,False,0,0,0,1
848,False,0,0,0,1
849,False,0,0,0,1
850,False,0,0,0,1
851,False,0,0,0,1
852,True,0,0,0,1
853,False,0,0,0,1
854,False,0,0,0,1
855,False,0,0,0,1
856,True,0,0,0,2
857,False,0,0,0,1
858,False,0,0,0,1
859,False,0,0,0,1
860,False,0,0,0,1
861,False,0,0,0,1
862,False,0,0,0,1
863,False,0,0,0,1
864,False,0,0,0,1
865,False,0,0,0,1
866,True,0,0,0,0
867,True,0,0,0,1
868,True,0,0,0,0
869,False,0,0,0,2
870,True,0,0,0,1
871,False,0,0,0,2
872,True,0,0,0,2
873,True,0,0,0,1
874,False,0,0,0,1
875,False,0,0,0,1
876,False,0,0,0,1
877,False,0,0,0,1
878,False,0,0,0,1
879,False,0,0,0,1
880,False,0,0,0,1
881,False,0,0,0,1
882,False,0,0,0,1
883,False,0,0,0,1
884,False,0,0,0,2
885,False,0,0,0,1
886,False,0,0,0,1
887,False,0,0,0,1
888,False,0,0,0,1
889,False,0,0,0,2
890,False,0,0,0,1
891,False,0,0,0,1
892,False,0,0,0,1
893,False,0,0,0,1
894,False,0,0,0,1
895,False,0,0,0,1
896,False,0,0,0,1
897,False,0,0,0,1
898,False,0,0,0,1
899,False,0,0,0,1
900,False,0,0,0,1
901,False,0,0,0,1
902,False,0,0,0,1
903,False,0,0,0,1
904,True,0,0,0,1
905,True,0,0,0,1
906,True,0,0,0,0
